,F25,F67,F102,F104,F108,F95,F109,F23,F112,F113,F116,F117,F110,F115,F43,F42,F44,F134,F136,F6,category,1
92,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.10580416715373e-05
93,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.302599921276266e-05
94,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.302599921276266e-05
95,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.10580416715373e-05
96,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.302599921276266e-05
97,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.10580416715373e-05
98,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.302599921276266e-05
99,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.10580416715373e-05
100,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.10580416715373e-05
101,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.10580416715373e-05
102,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.302599921276266e-05
103,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.10580416715373e-05
104,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.302599921276266e-05
105,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.10580416715373e-05
106,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.10580416715373e-05
107,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.10580416715373e-05
108,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.10580416715373e-05
109,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,8.302599921276266e-05
110,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
111,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
112,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
113,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
114,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
115,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
116,2.1311808,-0.14265692,-0.13060966,0.098204404,-2.1682222,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,1.305321,0,0.000520113618627639
117,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
118,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
119,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
120,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
121,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
122,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
123,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
124,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
125,2.1311808,-0.14265692,-0.13060966,0.098204404,-2.1682222,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,1.305321,0,0.000520113618627639
126,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
127,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
128,2.1311808,-0.14265692,-0.13060966,0.098204404,-2.1682222,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,1.305321,0,0.000520113618627639
129,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
130,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
131,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
132,2.1311808,-0.14265692,-0.13060966,0.098204404,-2.1682222,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,1.305321,0,0.000520113618627639
133,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
134,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
135,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
136,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
137,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
138,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
139,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
140,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
141,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,-0.2276532,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,9.784969818141836e-05
142,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
143,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
144,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
145,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
146,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
147,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
148,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
149,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
150,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
151,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
152,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
153,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.18830174,-0.08423652,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0002616142523060493
154,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016597616202470127
155,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016204236311307622
156,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016597616202470127
157,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016597616202470127
158,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016204236311307622
159,2.1311808,-0.14265692,-0.13060966,0.098204404,-2.1682222,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0006684507766856042
160,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016597616202470127
161,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016597616202470127
162,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016597616202470127
163,2.1311808,-0.14265692,-0.13060966,0.098204404,-2.1682222,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0006684507766856042
164,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016204236311307622
165,2.1311808,-0.14265692,-0.13060966,0.098204404,-2.1682222,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0006684507766856042
166,2.1311808,-0.14265692,-0.13060966,0.098204404,-2.1682222,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0006684507766856042
167,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016597616202470127
168,2.1311808,-0.14265692,-0.13060966,0.098204404,-2.1682222,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0006684507766856042
169,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016597616202470127
170,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016204236311307622
171,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016204236311307622
172,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016597616202470127
173,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016597616202470127
174,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.28858408,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016204236311307622
175,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.00016597616202470127
176,2.1311808,-0.14265692,-0.13060966,0.098204404,-2.1682222,-0.026702657,1.5456235,0.296144,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.49211848,-1.3290167,-0.3540827,0,0.0006684507766856042
