"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r",
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,LDF,12,F126,F104,F131,F10,F37,F109,F3,F12,F73,F120,F116,F94,F19-NA,F6,F79,F84,F62,F67,F101,F95,F83,F34,F17,F9,F118,F43,F108,F7,F23,F40,F117,F105,F77,F16,F134,F74,F107,F22,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,LDF,12,F37,F94,F120,F9,F131,F40,F118,F62,F16,F77,F19-NA,F12,F105,F126,F83,F109,F22,F3,F10,F116,F84,F67,F34,F117,F104,F23,F134,F79,F17,F73,F107,F6,F108,F95,F7,F74,F43,F101,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,LDF,12,F23,F94,F118,F95,F126,F6,F109,F12,F19-NA,F120,F84,F77,F74,F79,F17,F3,F117,F16,F101,F131,F22,F43,F37,F83,F67,F104,F9,F107,F116,F34,F73,F62,F108,F134,F105,F7,F10,F40,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,LDF,12,F94,F126,F74,F116,F40,F22,F12,F105,F95,F16,F134,F3,F118,F77,F117,F10,F107,F73,F34,F79,F131,F120,F84,F62,F23,F101,F6,F19-NA,F104,F109,F7,F37,F17,F43,F67,F9,F83,F108,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,SVM,std,12,F13,F34,F3,F19-NA,F118,F65,F9,F22,F116,F68,F16,F120,F67,F101,F117,F95,F74,F84,F88,F23,F37,F7,F79,F6,F134,F17,F109,F73,F107,F43,F40,F131,F62,F83,F108,F105,F10,F104,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,SVM,std,12,F9,F68,F116,F13,F3,F107,F84,F88,F16,F65,F62,F22,F104,F74,F34,F134,F120,F10,F101,F105,F7,F95,F118,F23,F19-NA,F109,F17,F83,F131,F43,F79,F6,F67,F73,F117,F37,F40,F108,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,SVM,std,12,F118,F88,F65,F22,F62,F67,F109,F68,F105,F17,F37,F116,F117,F43,F107,F7,F16,F3,F9,F120,F13,F95,F6,F10,F104,F101,F19-NA,F23,F84,F73,F34,F83,F74,F40,F134,F108,F79,F131,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,SVM,std,12,F6,F134,F65,F19-NA,F68,F7,F84,F67,F95,F116,F16,F62,F83,F9,F23,F3,F118,F13,F107,F117,F79,F10,F105,F108,F120,F101,F34,F131,F43,F88,F73,F74,F22,F109,F104,F37,F17,F40,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,SVM,std,12,F109,F68,F65,F40,F13,F19-NA,F67,F73,F23,F9,F62,F116,F10,F3,F6,F107,F16,F17,F84,F88,F108,F43,F83,F22,F95,F79,F34,F120,F7,F37,F134,F105,F118,F117,F104,F131,F101,F74,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,SVM,std,12,F23,F116,F9,F88,F6,F101,F73,F68,F65,F62,F117,F83,F37,F95,F7,F3,F79,F10,F13,F118,F131,F67,F34,F40,F134,F74,F84,F16,F19-NA,F17,F108,F109,F104,F43,F105,F107,F22,F120,
