data_dir,result_dir,num_run,balance_data,feaSelect,correlate,eps,min_Pts,k,MLmodel,select_method,LDF_r,predict_time,fit_time,select_Fea_time,totle_time,TN,FP,FN,TP,accuracy,precision,recall,F1,AUC,F_MEASURE,G_MEASURE,MCC
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,15,NB,LDF,6,0.00082922,0.001920319,5.944133735,7.003893542,202.8,22.9,89.6,27.2,0.671532847,0.542914172,0.232876712,0.325943679,0.565660333,0.325943679,0.369888366,0.176288204
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,12,LR,LDF,6,0.000814581,0.035515451,6.014226031,7.364406943,211.5,14.2,21.2,95.6,0.896642336,0.870673953,0.818493151,0.843777582,0.877672111,0.843777582,0.873783387,0.767479908
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,13,LR,LDF,6,0.000831199,0.037844038,5.957968354,7.305840182,211.7,14,21.7,95.1,0.895766423,0.87167736,0.814212329,0.841965471,0.876003376,0.841965471,0.871720953,0.765328636
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,14,LR,LDF,6,0.000841379,0.039803529,6.091695809,7.541326213,210.5,15.2,21.6,95.2,0.892554745,0.862318841,0.815068493,0.838028169,0.873777826,0.838028169,0.869905698,0.758412565
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,15,LR,LDF,6,0.000839829,0.037697077,5.787300754,7.118501091,208.6,17.1,20.8,96,0.889343066,0.848806366,0.821917808,0.835145716,0.872991608,0.835145716,0.870079041,0.752120426
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,12,SVM,LDF,6,0.003902268,0.073348832,6.000369287,7.687841535,211.6,14.1,19.6,97.2,0.901605839,0.873315364,0.832191781,0.852257782,0.88474644,0.852257782,0.881724874,0.779073043
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,13,SVM,LDF,6,0.004163551,0.078703284,6.037610292,7.774462247,212.1,13.6,20.1,96.7,0.901605839,0.876699909,0.827910959,0.851607221,0.883712684,0.851607221,0.880289417,0.778814168
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,14,SVM,LDF,6,0.00424068,0.082198739,5.843077993,7.588489437,211.8,13.9,19.4,97.4,0.902773723,0.875112309,0.83390411,0.854011399,0.886036736,0.854011399,0.883077612,0.78170308
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,15,SVM,LDF,6,0.004687905,0.084634328,5.926843214,7.779023719,209.3,16.4,19.5,97.3,0.895182482,0.855760774,0.833047945,0.844251627,0.88007718,0.844251627,0.877667413,0.765442491
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,12,RF,LDF,6,0.012225032,0.286530495,6.208467603,10.2236537,208.98,16.72,11.5,105.3,0.917605839,0.862973283,0.901541096,0.881835692,0.913602883,0.881835692,0.913567626,0.819095122
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,13,RF,LDF,6,0.012080097,0.304218745,6.05800674,10.18929317,209.95,15.75,11.39,105.41,0.920759124,0.870006603,0.902482877,0.885947218,0.916238325,0.885947218,0.916140139,0.825593318
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,14,RF,LDF,6,0.012322283,0.3269207,5.909264708,10.17631516,210.13,15.57,11.1,105.7,0.922131387,0.871608807,0.904965753,0.887974125,0.917885645,0.887974125,0.917805397,0.828675663
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,15,RF,LDF,6,0.012113214,0.318898845,5.879639745,10.16564703,209.2,16.5,11.63,105.17,0.917868613,0.864387277,0.900428082,0.88203967,0.913547224,0.88203967,0.913469434,0.819485141
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,12,DT,LDF,6,0.000711513,0.006533241,6.084062219,7.164080477,211.39,14.31,13.55,103.25,0.918656934,0.878274923,0.883989726,0.881123059,0.910194613,0.881123059,0.909533418,0.819310816
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,13,DT,LDF,6,0.000706959,0.007613015,6.083079004,7.198264885,212.66,13.04,12.69,104.11,0.924875912,0.888689714,0.89135274,0.890019235,0.916706288,0.890019235,0.916082767,0.832976905
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,14,DT,LDF,6,0.000694251,0.00849998,5.829189944,6.896757913,213.08,12.62,12.4,104.4,0.926948905,0.892155187,0.893835616,0.892994611,0.918879453,0.892994611,0.918273423,0.837540955
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,15,DT,LDF,6,0.00069325,0.009139848,5.760215259,6.828185749,212.89,12.81,12.49,104.31,0.926131387,0.890625,0.893065068,0.891843365,0.918073183,0.891843365,0.917468582,0.835757716
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,12,KNN,LDF,6,0.03049798,0.014527631,6.140427399,7.584245443,188.6,37.1,25.9,90.9,0.816058394,0.71015625,0.778253425,0.742647059,0.806849427,0.742647059,0.805918306,0.601518757
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,13,KNN,LDF,6,0.032051468,0.014614987,6.00245533,7.459121704,190.2,35.5,26.7,90.1,0.818394161,0.717356688,0.77140411,0.74339934,0.806996969,0.74339934,0.805482747,0.604105496
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,14,KNN,LDF,6,0.032729197,0.013346696,5.914687681,7.366890788,189.3,36.4,26.6,90.2,0.816058394,0.712480253,0.772260274,0.741166804,0.805439554,0.741166804,0.80412109,0.600031483
../data/,../result_data/,10,NO,recurElimination,Euclidean,19,2,15,KNN,LDF,6,0.031478024,0.013695478,5.943059897,7.433291817,186.9,38.8,27.3,89.5,0.807007299,0.697583788,0.766267123,0.730314157,0.797128534,0.730314157,0.795980116,0.582119159
../data/,../result_data/,10,NO,Penalty_l1,Euclidean,19,2,15,NB,LDF,6,0.000914931,0.002279043,0.060322404,1.064469099,174.35,51.35,25.29,91.51,0.776233577,0.640557189,0.783476027,0.704844797,0.778035646,0.704844797,0.777941999,0.534506407
../data/,../result_data/,10,NO,Penalty_l1,Euclidean,19,2,15,LR,LDF,6,0.000864577,0.045184326,0.049065948,1.573297095,212.3,13.4,19.1,97.7,0.905109489,0.879387939,0.836472603,0.857393594,0.888492042,0.857393594,0.885498552,0.786912393
../data/,../result_data/,10,NO,Penalty_l1,Euclidean,19,2,15,SVM,LDF,6,0.009298849,0.211212254,0.060827756,3.170325565,210.4,15.3,19.3,97.5,0.898978102,0.864361702,0.834760274,0.849303136,0.883413166,0.849303136,0.880798326,0.773626245
../data/,../result_data/,10,NO,Penalty_l1,Euclidean,19,2,15,RF,LDF,6,0.012895083,0.550052714,0.057319832,6.568354464,199.91,25.79,25.44,91.36,0.850423358,0.779854887,0.782191781,0.781021586,0.833801369,0.781021586,0.830748702,0.667444269
../data/,../result_data/,10,NO,Penalty_l1,Euclidean,19,2,15,DT,LDF,6,0.000739288,0.02385397,0.062225437,1.263287258,193.41,32.29,21.64,95.16,0.842540146,0.746645743,0.814726027,0.779201638,0.835715432,0.779201638,0.835297148,0.658714236
../data/,../result_data/,10,NO,Penalty_l1,Euclidean,19,2,15,KNN,LDF,6,0.08438139,0.021789742,0.058509421,2.012477922,193.93,31.77,44.82,71.98,0.776379562,0.693783133,0.616267123,0.652731807,0.73760875,0.652731807,0.717747574,0.490542445
../data/,../result_data/,10,NO,Penalty_l1l2,Euclidean,19,2,15,NB,LDF,6,0.001116014,0.003278995,0.166995049,1.174231458,175.3,50.4,40.7,76.1,0.734014599,0.601581028,0.651541096,0.625565146,0.714090308,0.625565146,0.708634422,0.420627882
../data/,../result_data/,10,NO,Penalty_l1l2,Euclidean,19,2,15,LR,LDF,6,0.000972509,0.084572935,0.175797415,2.038182831,204.43,21.27,20.29,96.51,0.878656934,0.819409068,0.826284247,0.822832296,0.865945917,0.822832296,0.864198666,0.730580053
../data/,../result_data/,10,NO,Penalty_l1l2,Euclidean,19,2,15,SVM,LDF,6,0.021255136,0.562624097,0.171120787,6.808555818,202.1,23.6,20.1,96.7,0.872408759,0.803823774,0.827910959,0.815689582,0.861573779,0.815689582,0.860350773,0.718338713
../data/,../result_data/,10,NO,Penalty_l1l2,Euclidean,19,2,15,RF,LDF,6,0.012679458,0.702209926,0.17049458,8.185087562,201.23,24.47,13.42,103.38,0.889372263,0.808603833,0.88510274,0.84512569,0.888232771,0.84512569,0.888330429,0.761230215
../data/,../result_data/,10,NO,Penalty_l1l2,Euclidean,19,2,15,DT,LDF,6,0.000835896,0.054007459,0.168016291,1.71514709,214.06,11.64,11.55,105.25,0.932291971,0.900419198,0.901113014,0.900765972,0.924653752,0.900765972,0.924164881,0.849382379
../data/,../result_data/,10,NO,Penalty_l1l2,Euclidean,19,2,15,KNN,LDF,6,0.166305041,0.036836505,0.168855596,3.353386617,184.4,41.3,58,58.8,0.710072993,0.587412587,0.503424658,0.542185339,0.660055399,0.542185339,0.622982279,0.334001486
../data/,../result_data/,10,NO,GBDT,Euclidean,19,2,15,NB,LDF,6,0.000768495,0.001692343,3.048622155,4.046928954,225.6,0.1,88.6,28.2,0.741021898,0.996466431,0.241438356,0.38869745,0.620398419,0.38869745,0.388931989,0.414953515
../data/,../result_data/,10,NO,GBDT,Euclidean,19,2,15,LR,LDF,6,0.000694323,0.012644196,3.169724107,4.271768141,218.1,7.6,22.3,94.5,0.91270073,0.925563173,0.809075342,0.863407949,0.887615505,0.863407949,0.880737085,0.803589396
../data/,../result_data/,10,NO,GBDT,Euclidean,19,2,15,SVM,LDF,6,0.003060603,0.044769096,3.07802074,4.45986197,222.9,2.8,32.7,84.1,0.896350365,0.967779056,0.720034247,0.825724104,0.853683469,0.825724104,0.832852875,0.77090727
../data/,../result_data/,10,NO,GBDT,Euclidean,19,2,15,RF,LDF,6,0.011371517,0.211845756,3.04837997,6.240435648,214.52,11.18,8.57,108.23,0.942335766,0.906373001,0.926626712,0.91638796,0.938471338,0.91638796,0.938394595,0.872513019
../data/,../result_data/,10,NO,GBDT,Euclidean,19,2,15,DT,LDF,6,0.000681353,0.002536774,3.084171224,4.088031673,213.42,12.28,9.4,107.4,0.93670073,0.897393048,0.919520548,0.908322057,0.932494848,0.908322057,0.932373808,0.860145026
../data/,../result_data/,10,NO,GBDT,Euclidean,19,2,15,KNN,LDF,6,0.014016986,0.010744238,3.040658665,4.249481702,217.4,8.3,9.5,107.3,0.948029197,0.928200692,0.918664384,0.923407917,0.940867903,0.923407917,0.940417372,0.884108176
